key,dialogue_id,turn_index,speaker_role,raw_target,target,slot_types,spoken_digit_tags,is_digit_focus
utt_006444,dlg_00908,1,pilot,301请求进跑道,301请求进跑道,callsign|runway,,1
utt_006445,dlg_00908,2,controller,301检查好可以进跑道 跑道17号,301检查好可以进跑道 跑道17号,callsign|runway,,1
utt_006446,dlg_00908,3,pilot,301进跑道 跑道17号,301进跑道 跑道17号,callsign|runway,,1
utt_006447,dlg_00908,4,pilot,301请求起飞,301请求起飞,callsign,,1
utt_006448,dlg_00908,5,controller,301检查好可以起飞 50度5米每秒,301检查好可以起飞 50度5米每秒,callsign|wind,,1
utt_006449,dlg_00908,6,pilot,301明白 可以起飞,301明白 可以起飞,callsign,,1
utt_006450,dlg_00908,7,controller,301起飞后保持场高1500报,301起飞后保持场高1500报,callsign|height,,1
utt_006451,dlg_00908,8,pilot,301保持场高1500报,301保持场高1500报,callsign|height,,1
utt_006452,dlg_00909,1,pilot,7816四转弯,7816四转弯,callsign,,1
utt_006453,dlg_00909,2,controller,7816四转弯报 收到,7816四转弯报 收到,callsign,,1
utt_006454,dlg_00909,3,controller,呃7816继续下降高度,呃7816继续下降高度,callsign|height,,1
utt_006455,dlg_00909,4,pilot,好的7816继续下降高度,好的7816继续下降高度,callsign|height,,1
utt_006456,dlg_00909,5,controller,7816起落架放好过台报,7816起落架放好过台报,callsign,,1
utt_006457,dlg_00909,6,pilot,好的7816明白 过台报,好的7816明白 过台报,callsign,,1
utt_006458,dlg_00910,1,pilot,6103请求进跑道,6103请求进跑道,callsign|runway,,1
utt_006459,dlg_00910,2,controller,好的6103检查好可以进跑道 跑道07,好的6103检查好可以进跑道 跑道07,callsign|runway,,1
utt_006460,dlg_00910,3,pilot,6103进跑道 跑道07,6103进跑道 跑道07,callsign|runway,,1
utt_006461,dlg_00910,4,pilot,好的6103请求起飞,好的6103请求起飞,callsign,,1
utt_006462,dlg_00910,5,controller,6103检查好可以起飞 90度3-5米,6103检查好可以起飞 90度3-5米,callsign,,1
utt_006463,dlg_00910,6,pilot,呃6103明白 可以起飞,呃6103明白 可以起飞,callsign,,1
utt_006464,dlg_00910,7,controller,6103起飞后保持场高24报,6103起飞后保持场高24报,callsign|height,,1
utt_006465,dlg_00910,8,pilot,6103保持场高24报,6103保持场高24报,callsign|height,,1
utt_006466,dlg_00911,1,controller,303跑道入侵复飞,303跑道入侵复飞,callsign|runway,,1
utt_006467,dlg_00911,2,pilot,303复飞,303复飞,callsign,,1
utt_006468,dlg_00911,3,controller,303左转建立左航线 保持场高12,303左转建立左航线 保持场高12,callsign|height,,1
utt_006469,dlg_00911,4,pilot,303左转建立左航线 保持场高12,303左转建立左航线 保持场高12,callsign|height,,1
utt_006470,dlg_00911,5,controller,303一转弯报,303一转弯报,callsign,,1
utt_006471,dlg_00911,6,pilot,303一转弯报,303一转弯报,callsign,,1
utt_006472,dlg_00912,1,pilot,塔台6103叫,塔台6103叫,callsign,,1
utt_006473,dlg_00912,2,controller,6103塔台收到声音好,6103塔台收到声音好,callsign,,1
utt_006474,dlg_00912,3,pilot,6103请求开车,6103请求开车,callsign,,1
utt_006475,dlg_00912,4,controller,6103检查好可以开车 场压317 应答机3107,6103检查好可以开车 场压317 应答机3107,callsign|qnh|runway,,1
utt_006476,dlg_00912,5,pilot,6103明白 场压317 应答机3107,6103明白 场压317 应答机3107,callsign|qnh|runway,,1
utt_006477,dlg_00912,6,pilot,6103请求滑出,6103请求滑出,callsign,,1
utt_006478,dlg_00912,7,controller,6103可以滑出 滑行注意观察,6103可以滑出 滑行注意观察,callsign,,1
utt_006479,dlg_00912,8,pilot,呃6103明白,呃6103明白,callsign,,1
utt_006480,dlg_00913,1,pilot,长江301叫,长江301叫,callsign,,1
utt_006481,dlg_00913,2,controller,301长江收到声音好,301长江收到声音好,callsign,,1
utt_006482,dlg_00913,3,pilot,301请求开车,301请求开车,callsign,,1
utt_006483,dlg_00913,4,controller,301检查好可以开车 场压317 应答机3107,301检查好可以开车 场压317 应答机3107,callsign|qnh|runway,,1
utt_006484,dlg_00913,5,pilot,301明白 场压317 应答机3107,301明白 场压317 应答机3107,callsign|qnh|runway,,1
utt_006485,dlg_00913,6,pilot,301请求滑出,301请求滑出,callsign,,1
utt_006486,dlg_00913,7,controller,301可以滑出 滑行注意观察,301可以滑出 滑行注意观察,callsign,,1
utt_006487,dlg_00913,8,pilot,301明白,301明白,callsign,,1
utt_006488,dlg_00914,1,pilot,长江6103叫,长江6103叫,callsign,,1
utt_006489,dlg_00914,2,controller,6103长江收到声音好,6103长江收到声音好,callsign,,1
utt_006490,dlg_00914,3,pilot,呃6103请求开车,呃6103请求开车,callsign,,1
utt_006491,dlg_00914,4,controller,6103检查好可以开车 场压317 应答机7000,6103检查好可以开车 场压317 应答机7000,callsign|qnh,,1
utt_006492,dlg_00914,5,pilot,6103明白 场压317 应答机7000,6103明白 场压317 应答机7000,callsign|qnh,,1
utt_006493,dlg_00914,6,pilot,6103请求滑出,6103请求滑出,callsign,,1
utt_006494,dlg_00914,7,controller,6103可以滑出 滑行注意观察,6103可以滑出 滑行注意观察,callsign,,1
utt_006495,dlg_00914,8,pilot,6103明白,6103明白,callsign,,1
utt_006496,dlg_00915,1,pilot,渭南6103叫,渭南6103叫,callsign,,1
utt_006497,dlg_00915,2,controller,6103渭南收到声音好,6103渭南收到声音好,callsign,,1
utt_006498,dlg_00915,3,pilot,6103请求开车,6103请求开车,callsign,,1
utt_006499,dlg_00915,4,controller,6103检查好可以开车 场压710 应答机3124,6103检查好可以开车 场压710 应答机3124,callsign|qnh,,1
utt_006500,dlg_00915,5,pilot,6103明白 场压710 应答机3124,6103明白 场压710 应答机3124,callsign|qnh,,1
utt_006501,dlg_00915,6,pilot,啊6103请求滑出,啊6103请求滑出,callsign,,1
utt_006502,dlg_00915,7,controller,6103可以滑出 滑行注意观察,6103可以滑出 滑行注意观察,callsign,,1
utt_006503,dlg_00915,8,pilot,6103明白,6103明白,callsign,,1
utt_006504,dlg_00916,1,pilot,4151请求进跑道,4151请求进跑道,callsign|runway,,1
utt_006505,dlg_00916,2,controller,呃4151检查好可以进跑道 跑道07,呃4151检查好可以进跑道 跑道07,callsign|runway,,1
utt_006506,dlg_00916,3,pilot,4151进跑道 跑道07,4151进跑道 跑道07,callsign|runway,,1
utt_006507,dlg_00916,4,pilot,4151请求起飞,4151请求起飞,callsign,,1
utt_006508,dlg_00916,5,controller,4151检查好可以起飞 30度4米每秒,4151检查好可以起飞 30度4米每秒,callsign|wind,,1
utt_006509,dlg_00916,6,pilot,4151明白 可以起飞,4151明白 可以起飞,callsign,,1
utt_006510,dlg_00916,7,controller,4151起飞后保持场高1500报,4151起飞后保持场高1500报,callsign|height,,1
utt_006511,dlg_00916,8,pilot,4151保持场高1500报,4151保持场高1500报,callsign|height,,1
utt_006512,dlg_00917,1,pilot,啊302一转弯,啊302一转弯,callsign,,1
utt_006513,dlg_00917,2,controller,好的302一转弯报 收到,好的302一转弯报 收到,callsign,,1
utt_006514,dlg_00917,3,controller,302继续下降高度,302继续下降高度,callsign|height,,1
utt_006515,dlg_00917,4,pilot,302继续下降高度,302继续下降高度,callsign|height,,1
utt_006516,dlg_00917,5,controller,啊302起落架放好一转弯报,啊302起落架放好一转弯报,callsign,,1
utt_006517,dlg_00917,6,pilot,302明白 一转弯报,302明白 一转弯报,callsign,,1
utt_006518,dlg_00918,1,controller,4018跑道入侵复飞,4018跑道入侵复飞,callsign|runway,,1
utt_006519,dlg_00918,2,pilot,4018复飞,4018复飞,callsign,,1
utt_006520,dlg_00918,3,controller,4018左转建立左航线 保持场高317,4018左转建立左航线 保持场高317,callsign|height|qnh,,1
utt_006521,dlg_00918,4,pilot,4018左转建立左航线 保持场高317,4018左转建立左航线 保持场高317,callsign|height|qnh,,1
utt_006522,dlg_00918,5,controller,4018三转弯报,4018三转弯报,callsign,,1
utt_006523,dlg_00918,6,pilot,4018三转弯报,4018三转弯报,callsign,,1
utt_006524,dlg_00919,1,pilot,进近3201叫,进近3201叫,callsign,,1
utt_006525,dlg_00919,2,controller,3201进近收到声音好,3201进近收到声音好,callsign,,1
utt_006526,dlg_00919,3,pilot,3201请求开车,3201请求开车,callsign,,1
utt_006527,dlg_00919,4,controller,3201检查好可以开车 场压733.2 应答机3124,3201检查好可以开车 场压733.2 应答机3124,callsign|qnh,,1
utt_006528,dlg_00919,5,pilot,3201明白 场压733.2 应答机3124,3201明白 场压733.2 应答机3124,callsign|qnh,,1
utt_006529,dlg_00919,6,pilot,3201请求滑出,3201请求滑出,callsign,,1
utt_006530,dlg_00919,7,controller,3201可以滑出 滑行注意观察,3201可以滑出 滑行注意观察,callsign,,1
utt_006531,dlg_00919,8,pilot,3201明白,3201明白,callsign,,1
utt_006532,dlg_00920,1,pilot,3201请求进跑道,3201请求进跑道,callsign|runway,,1
utt_006533,dlg_00920,2,controller,3201检查好可以进跑道 跑道17号,3201检查好可以进跑道 跑道17号,callsign|runway,,1
utt_006534,dlg_00920,3,pilot,3201进跑道 跑道17号,3201进跑道 跑道17号,callsign|runway,,1
utt_006535,dlg_00920,4,pilot,3201请求起飞,3201请求起飞,callsign,,1
utt_006536,dlg_00920,5,controller,3201检查好可以起飞 50度6-8米,3201检查好可以起飞 50度6-8米,callsign,,1
utt_006537,dlg_00920,6,pilot,3201明白 可以起飞,3201明白 可以起飞,callsign,,1
utt_006538,dlg_00920,7,controller,呃3201起飞后保持场高24报,呃3201起飞后保持场高24报,callsign|height,,1
utt_006539,dlg_00920,8,pilot,3201保持场高24报,3201保持场高24报,callsign|height,,1
utt_006540,dlg_00921,1,controller,302上标准气压500 联系锦州频率317.07,302上标准气压500 联系锦州频率317.07,callsign|frequency|qnh|runway,,1
utt_006541,dlg_00921,2,pilot,好的302上标准气压500 联系频率317.07,好的302上标准气压500 联系频率317.07,callsign|frequency|qnh|runway,,1
utt_006542,dlg_00921,3,pilot,锦州302叫,锦州302叫,callsign,,1
utt_006543,dlg_00921,4,controller,302锦州回答 工作情况,302锦州回答 工作情况,callsign,,1
utt_006544,dlg_00921,5,pilot,呃302标高500 工作正常 预计进入时刻1021,呃302标高500 工作正常 预计进入时刻1021,callsign|height,,1
utt_006545,dlg_00921,6,controller,302保持标高500 飞越P283报,302保持标高500 飞越P283报,callsign|height,,1
utt_006546,dlg_00921,7,pilot,302明白 飞越P283报,302明白 飞越P283报,callsign,,1
utt_006547,dlg_00922,1,controller,8723跑道入侵复飞,8723跑道入侵复飞,callsign|runway,,1
utt_006548,dlg_00922,2,pilot,呃8723复飞,呃8723复飞,callsign,,1
utt_006549,dlg_00922,3,controller,8723左转建立左航线 保持场高24,8723左转建立左航线 保持场高24,callsign|height,,1
utt_006550,dlg_00922,4,pilot,好的8723左转建立左航线 保持场高24,好的8723左转建立左航线 保持场高24,callsign|height,,1
utt_006551,dlg_00922,5,controller,8723三转弯报,8723三转弯报,callsign,,1
utt_006552,dlg_00922,6,pilot,8723三转弯报,8723三转弯报,callsign,,1
utt_006553,dlg_00923,1,pilot,好的7816请求进跑道,好的7816请求进跑道,callsign|runway,,1
utt_006554,dlg_00923,2,controller,7816检查好可以进跑道 跑道17号,7816检查好可以进跑道 跑道17号,callsign|runway,,1
utt_006555,dlg_00923,3,pilot,7816进跑道 跑道17号,7816进跑道 跑道17号,callsign|runway,,1
utt_006556,dlg_00923,4,pilot,7816请求起飞,7816请求起飞,callsign,,1
utt_006557,dlg_00923,5,controller,7816检查好可以起飞 317度6-8米,7816检查好可以起飞 317度6-8米,callsign|qnh,,1
utt_006558,dlg_00923,6,pilot,7816明白 可以起飞,7816明白 可以起飞,callsign,,1
utt_006559,dlg_00923,7,controller,7816起飞后保持场高1500报,7816起飞后保持场高1500报,callsign|height,,1
utt_006560,dlg_00923,8,pilot,啊7816保持场高1500报,啊7816保持场高1500报,callsign|height,,1
utt_006561,dlg_00924,1,pilot,6103三转弯,6103三转弯,callsign,,1
utt_006562,dlg_00924,2,controller,6103三转弯报 收到,6103三转弯报 收到,callsign,,1
utt_006563,dlg_00924,3,controller,啊6103继续下降高度,啊6103继续下降高度,callsign|height,,1
utt_006564,dlg_00924,4,pilot,好的6103继续下降高度,好的6103继续下降高度,callsign|height,,1
utt_006565,dlg_00924,5,controller,6103起落架放好二转弯报,6103起落架放好二转弯报,callsign,,1
utt_006566,dlg_00924,6,pilot,呃6103明白 二转弯报,呃6103明白 二转弯报,callsign,,1
utt_006567,dlg_00925,1,pilot,8723请求进跑道,8723请求进跑道,callsign|runway,,1
utt_006568,dlg_00925,2,controller,8723检查好可以进跑道 跑道02右,8723检查好可以进跑道 跑道02右,callsign|runway,,1
utt_006569,dlg_00925,3,pilot,8723进跑道 跑道02右,8723进跑道 跑道02右,callsign|runway,,1
utt_006570,dlg_00925,4,pilot,8723请求起飞,8723请求起飞,callsign,,1
utt_006571,dlg_00925,5,controller,8723检查好可以起飞 50度5米每秒,8723检查好可以起飞 50度5米每秒,callsign|wind,,1
utt_006572,dlg_00925,6,pilot,8723明白 可以起飞,8723明白 可以起飞,callsign,,1
utt_006573,dlg_00925,7,controller,8723起飞后保持场高700报,8723起飞后保持场高700报,callsign|height,,1
utt_006574,dlg_00925,8,pilot,8723保持场高700报,8723保持场高700报,callsign|height,,1
utt_006575,dlg_00926,1,pilot,好的0017发动机故障 请求紧急下降优先着陆,好的0017发动机故障 请求紧急下降优先着陆,callsign|height,,1
utt_006576,dlg_00926,2,controller,呃0017收到 保持航向090 下降高度9000,呃0017收到 保持航向090 下降高度9000,callsign|height,,1
utt_006577,dlg_00926,3,pilot,0017保持航向090 下降高度9000,0017保持航向090 下降高度9000,callsign|height,,1
utt_006578,dlg_00926,4,controller,0017检查速度 起落架放好报,0017检查速度 起落架放好报,callsign,,1
utt_006579,dlg_00926,5,pilot,呃0017起落架放好 请求着陆,呃0017起落架放好 请求着陆,callsign,,1
utt_006580,dlg_00926,6,controller,0017可以着陆 地面静风,0017可以着陆 地面静风,callsign|wind,,1
utt_006581,dlg_00927,1,pilot,302起落架放好请求着陆,302起落架放好请求着陆,callsign,,1
utt_006582,dlg_00927,2,controller,302检查好起落架可以着陆 50度3米每秒,302检查好起落架可以着陆 50度3米每秒,callsign|wind,,1
utt_006583,dlg_00927,3,pilot,302明白,302明白,callsign,,1
utt_006584,dlg_00927,4,controller,302一直向前滑 注意减速,302一直向前滑 注意减速,callsign,,1
utt_006585,dlg_00927,5,pilot,3022号道脱离,3022号道脱离,callsign,,1
utt_006586,dlg_00927,6,controller,302可以脱离 注意地面引导,302可以脱离 注意地面引导,callsign,,1
utt_006587,dlg_00927,7,pilot,302看到地面指挥请求脱波,302看到地面指挥请求脱波,callsign,,1
utt_006588,dlg_00927,8,controller,302可以脱波再见,302可以脱波再见,callsign,,1
utt_006589,dlg_00928,1,pilot,302发动机故障 请求紧急下降优先着陆,302发动机故障 请求紧急下降优先着陆,callsign|height,,1
utt_006590,dlg_00928,2,controller,302收到 保持航向195 下降高度3600,302收到 保持航向195 下降高度3600,callsign|height,,1
utt_006591,dlg_00928,3,pilot,呃302保持航向195 下降高度3600,呃302保持航向195 下降高度3600,callsign|height,,1
utt_006592,dlg_00928,4,controller,302检查速度 起落架放好报,302检查速度 起落架放好报,callsign,,1
utt_006593,dlg_00928,5,pilot,302起落架放好 请求着陆,302起落架放好 请求着陆,callsign,,1
utt_006594,dlg_00928,6,controller,呃302可以着陆 地面静风,呃302可以着陆 地面静风,callsign|wind,,1
utt_006595,dlg_00929,1,pilot,3201请求进跑道,3201请求进跑道,callsign|runway,,1
utt_006596,dlg_00929,2,controller,3201检查好可以进跑道 跑道02右,3201检查好可以进跑道 跑道02右,callsign|runway,,1
utt_006597,dlg_00929,3,pilot,3201进跑道 跑道02右,3201进跑道 跑道02右,callsign|runway,,1
utt_006598,dlg_00929,4,pilot,3201请求起飞,3201请求起飞,callsign,,1
utt_006599,dlg_00929,5,controller,好的3201检查好可以起飞 90度3-5米,好的3201检查好可以起飞 90度3-5米,callsign,,1
utt_006600,dlg_00929,6,pilot,3201明白 可以起飞,3201明白 可以起飞,callsign,,1
utt_006601,dlg_00929,7,controller,3201起飞后保持场高24报,3201起飞后保持场高24报,callsign|height,,1
utt_006602,dlg_00929,8,pilot,3201保持场高24报,3201保持场高24报,callsign|height,,1
utt_006603,dlg_00930,1,pilot,好的3201五边向台,好的3201五边向台,callsign,,1
